Timestamp;speed;output
345085;0;1000
346086;0;1000
347092;0;1000
348085;0;1000
349090;0;1000
350091;0;1000
351089;0;1000
352090;0;1000
353106;0;1000
354085;0;1000
355090;0;1000
356087;0;1000
357088;0;1000
358085;0;1000
359086;0;1000
360092;0;1000
361093;0;1000
362090;0;1000
363091;0;1000
364103;0;1000
365086;0;1000
366088;0;1000
367086;0;1000
368088;0;1000
369086;0;1000
370088;0;1000
371085;0;1000
372087;0;1000
373085;0;1000
374087;0;1000
375105;0;1000
376086;0;1000
377088;0;1000
378086;0;1000
379088;0;1000
380086;0;1000
381088;0;1000
382085;0;1000
383087;0;1000
384085;0;1000
385090;0;1000
386101;0;1000
387090;0;1000
388092;0;1000
389090;0;1000
390092;0;1000
391090;0;1000
392092;0;1000
393090;0;1000
394092;0;1000
395093;0;1000
396086;0;1000
397101;0;1000
398089;0;1000
399090;0;1000
400087;0;1000
401089;0;1000
402086;0;1000
403087;0;1000
404093;0;1000
405088;0;1000
406085;0;1000
407086;0;1000
408105;0;1000
409085;0;1000
410087;0;1000
411092;0;1000
412085;0;1000
413090;0;1000
414092;0;1000
415092;0;1000
416085;0;1000
417091;0;1000
418092;0;1000
419106;0;1000
420086;0;1000
421087;0;1000
422106;0;1000
423086;0;1000
424087;0;1000
425088;0;1000
426089;0;1000
427086;0;1000
428088;0;1000
429093;0;1000
430101;0;1000
431089;0;1000
432092;0;1000
433090;0;1000
434092;0;1000
435093;0;1000
436086;0;1000
437093;0;1000
438086;0;1000
439092;0;1000
440086;0;1000
441102;0;1000
442091;0;1000
443085;0;1000
444091;0;1000
445088;0;1000
446085;0;1000
447087;0;1000
448085;0;1000
449087;0;1000
450093;0;1000
451086;0;1000
452105;0;1000
453085;0;1000
454087;0;1000
455089;0;1000
456091;0;1000
457089;0;1000
458091;0;1000
459088;0;1000
460090;0;1000
461088;0;1000
462089;0;1000
463105;0;1000
464085;0;1000
465089;0;1000
466086;0;1000
467087;0;1000
468093;0;1000
469085;0;1000
470091;0;1000
471092;0;1000
472089;0;1000
473091;0;1000
474101;0;1000
475093;0;1000
476086;0;1000
477091;0;1000
478093;0;1000
479090;0;1000
480091;0;1000
481088;0;1000
482090;0;1000
483087;0;1000
484088;0;1000
485099;0;1000
486088;0;1000
487089;0;1000
488086;0;1000
489088;0;1000
490085;0;1000
491086;0;1000
492091;0;1000
493093;0;1000
494090;0;1000
495085;0;1000
496106;0;1000
497087;0;1000
498089;0;1000
499087;0;1000
500089;0;1000
501087;0;1000
502088;0;1000
503086;0;1000
504088;0;1000
505090;0;1000
506092;0;1000
507101;0;1000
508091;0;1000
509093;0;1000
510091;0;1000
511093;0;1000
512091;0;1000
513093;0;1000
514091;0;1000
515087;0;1000
516093;0;1000
517111;0;1000
518105;0;1000
519085;0;1000
520088;0;1000
521085;0;1000
522111;0;1000
523102;0;1000
524085;0;1000
525090;0;1000
526088;0;1000
527089;0;1000
528184;0;1000
529087;0;1000
530087;0;1000
531088;0;1000
532085;0;1000
533086;0;1000
534091;0;1000
535087;0;1000
536092;0;1000
537085;0;1000
538091;0;1000
539173;0;1000
540086;0;1000
541086;0;1000
542087;0;1000
543093;0;1000
544085;0;1000
545086;0;1000
546087;0;1000
547092;0;1000
548085;0;1000
549091;0;1000
550121;0;1000
551088;0;1000
552088;0;1000
553089;0;1000
554086;0;1000
555090;0;1000
556087;0;1000
557089;0;1000
558086;0;1000
559087;0;1000
560092;0;1000
561124;0;1000
562087;0;1000
563088;0;1000
564090;0;1000
565091;0;1000
566093;0;1000
567091;0;1000
568093;0;1000
569091;0;1000
570093;0;1000
571090;0;1000
572122;0;1000
573086;0;1000
574086;0;1000
575091;0;1000
576089;0;1000
577091;0;1000
578089;0;1000
579091;0;1000
580089;0;1000
581091;0;1000
582089;0;1000
583195;0;1000
584093;0;1000
585090;0;1000
586088;0;1000
587090;0;1000
588087;0;1000
589089;0;1000
590087;0;1000
591089;0;1000
592087;0;1000
593087;0;1000
594177;0;1000
595092;0;1000
596085;0;1000
597091;0;1000
598092;0;1000
599089;0;1000
600090;0;1000
601088;0;1000
602089;0;1000
603086;0;1000
604087;0;1000
605167;0;1000
606091;0;1000
607093;0;1000
608090;0;1000
609091;0;1000
610088;0;1000
611090;0;1000
612087;0;1000
613088;0;1000
614085;0;1000
615089;0;1000
616177;0;1000
617092;0;1000
618085;0;1000
619091;0;1000
620092;0;1000
621089;0;1000
622090;0;1000
623088;0;1000
624089;0;1000
625128;0;1000
626151;0;1000
627154;0;1000
628298;0;1000
629299;0;1000
630300;0;1000
631032;0;1000
632091;0;1000
633124;0;1000
634113;0;1000
635145;0;1000
636124;0;1000
637108;0;1000
638224;0;1000
639093;0;1000
640090;0;1000
641089;0;1000
642089;0;1000
643091;0;1000
644090;0;1000
645091;0;1000
646102;0;1000
647091;0;1000
648085;0;1000
649104;0;1000
650085;0;1000
651087;0;1000
652093;0;1000
653086;0;1000
654093;0;1000
655089;0;1000
656087;0;1000
657089;0;1000
658086;0;1000
659087;0;1000
660099;0;1000
661088;0;1000
662089;0;1000
663086;0;1000
664087;0;1000
665088;0;1000
666089;0;1000
667087;0;1000
668088;0;1000
669085;0;1000
670086;0;1000
671104;0;1000
672093;0;1000
673086;0;1000
674092;0;1000
675087;0;1000
676093;0;1000
677085;0;1000
678091;0;1000
679092;0;1000
680089;0;1000
681091;0;1000
682105;0;1000
683085;0;1000
684086;0;1000
685087;0;1000
686088;0;1000
687085;0;1000
688086;0;1000
689092;0;1000
690093;0;1000
691090;0;1000
692091;0;1000
693102;0;1000
694091;0;1000
695087;0;1000
696085;0;1000
697087;0;1000
698085;0;1000
699086;0;1000
700093;0;1000
701086;0;1000
702092;0;1000
703086;0;1000
704102;0;1000
705086;0;1000
706088;0;1000
707086;0;1000
708088;0;1000
709085;0;1000
710087;0;1000
711085;0;1000
712087;0;1000
713093;0;1000
714086;0;1000
715108;0;1000
716088;0;1000
717091;0;1000
718088;0;1000
719090;0;1000
720088;0;1000
721090;0;1000
722088;0;1000
723090;0;1000
724087;0;1000
725090;0;1000
726102;0;1000
727090;0;1000
728092;0;1000
729089;0;1000
730090;0;1000
731087;0;1000
732088;0;1000
733086;0;1000
734087;0;1000
735087;0;1000
736088;0;1000
737103;0;1000
738091;0;1000
739093;0;1000
740090;0;1000
741091;0;1000
742088;0;1000
743090;0;1000
744087;0;1000
745091;0;1000
746088;0;1000
747102;0;1000
748104;0;1000
749093;0;1000
750086;0;1000
751091;0;1000
752093;0;1000
753090;0;1000
754091;0;1000
755092;0;1000
756093;0;1000
757090;0;1000
758091;0;1000
759103;0;1000
760092;0;1000
761086;0;1000
762092;0;1000
763086;0;1000
764092;0;1000
765088;0;1000
766086;0;1000
767088;0;1000
768086;0;1000
769088;0;1000
770104;0;1000
771085;0;1000
772087;0;1000
773085;0;1000
774086;0;1000
775088;0;1000
776089;0;1000
777087;0;1000
778089;0;1000
779087;0;1000
780089;0;1000
781104;0;1000
782093;0;1000
783086;0;1000
784093;0;1000
785089;0;1000
786087;0;1000
787089;0;1000
788087;0;1000
789088;0;1000
790085;0;1000
791085;0;1000
792103;0;1000
793092;0;1000
794085;0;1000
795085;0;1000
796086;0;1000
797092;0;1000
798085;0;1000
799090;0;1000
800091;0;1000
801089;0;1000
802090;0;1000
803105;0;1000
804093;0;1000
805089;0;1000
806086;0;1000
807087;0;1000
808093;0;1000
809086;0;1000
810091;0;1000
811093;0;1000
812090;0;1000
813147;0;1000
814092;0;1000
815086;0;1000
816088;0;1000
817085;0;1000
818086;0;1000
819091;0;1000
820093;0;1000
821090;0;1000
822091;0;1000
823088;0;1000
824128;0;1000
825110;0;1000
826090;0;1000
827092;0;1000
828090;0;1000
829092;0;1000
830090;0;1000
831092;0;1000
832090;0;1000
833092;0;1000
834090;0;1000
835086;0;1000
836122;0;1000
837089;0;1000
838090;0;1000
839092;0;1000
840090;0;1000
841092;0;1000
842090;0;1000
843092;0;1000
844090;0;1000
845086;0;1000
846092;0;1000
847208;0;1000
848104;0;1000
849085;0;1000
850087;0;1000
851085;0;1000
852087;0;1000
853093;0;1000
854086;0;1000
855086;0;1000
856087;0;1000
857092;0;1000
858142;0;1000
859087;0;1000
860088;0;1000
861086;0;1000
862087;0;1000
863092;0;1000
864085;0;1000
865085;0;1000
866086;0;1000
867092;0;1000
868093;0;1000
869119;0;1000
870090;0;1000
871091;0;1000
872088;0;1000
873090;0;1000
874087;0;1000
875091;0;1000
876088;0;1000
877089;0;1000
878086;0;1000
879087;0;1000
880102;0;1000
881090;0;1000
882092;0;1000
883089;0;1000
884090;0;1000
885091;0;1000
886092;0;1000
887089;0;1000
888090;0;1000
889088;0;1000
890089;0;1000
891101;0;1000
892090;0;1000
893092;0;1000
894090;0;1000
895086;0;1000
896093;0;1000
897086;0;1000
898092;0;1000
899086;0;1000
900092;0;1000
901085;0;1000
902102;0;1000
903091;0;1000
904085;0;1000
905086;0;1000
906088;0;1000
907085;0;1000
908087;0;1000
909085;0;1000
910087;0;1000
911093;0;1000
912086;0;1000
913102;0;1000
914092;0;1000
915088;0;1000
916086;0;1000
917088;0;1000
918086;0;1000
919087;0;1000
920085;0;1000
921086;0;1000
922090;0;1000
923092;0;1000
924101;0;1000
925093;0;1000
926086;0;1000
927092;0;1000
928093;0;1000
929090;0;1000
930091;0;1000
931088;0;1000
932090;0;1000
933087;0;1000
934088;0;1000
935105;0;1000
936085;0;1000
937087;0;1000
938092;0;1000
939085;0;1000
940091;0;1000
941092;0;1000
942089;0;1000
943090;0;1000
944087;0;1000
945116;0;1000
946102;0;1000
947090;0;1000
948092;0;1000
949113;0;1000
950104;0;1000
951087;0;1000
952088;0;1000
953086;0;1000
954087;0;1000
955087;0;1000
956114;0;1000
957104;0;1000
958093;0;1000
959087;0;1000
960093;0;1000
961087;0;1000
962093;0;1000
963086;0;1000
964093;0;1000
965089;0;1000
966087;0;1000
967106;0;1000
968086;0;1000
969089;0;1000
970087;0;1000
971088;0;1000
972086;0;1000
973088;0;1000
974086;0;1000
975091;0;1000
976089;0;1000
977091;0;1000
978103;0;1000
979092;0;1000
980085;0;1000
981092;0;1000
982085;0;1000
983091;0;1000
984085;0;1000
985086;0;1000
986087;0;1000
987092;0;1000
988092;0;1000
989102;0;1000
990090;0;1000
991092;0;1000
992089;0;1000
993091;0;1000
994088;0;1000
995092;0;1000
996089;0;1000
997090;0;1000
998087;0;1000
999088;0;1000
1000099;0;1000
1001088;0;1000
1002090;0;1000
1003087;0;1000
1004088;0;1000
1005088;0;1000
1006090;0;1000
1007087;0;1000
1008088;0;1000
1009085;0;1000
1010086;0;1000
1011100;0;1000
1012088;0;1000
1013090;0;1000
1014087;0;1000
1015091;0;1000
1016088;0;1000
1017090;0;1000
1018087;0;1000
1019088;0;1000
1020085;0;1000
1021086;0;1000
1022103;0;1000
1023092;0;1000
1024086;0;1000
1025087;0;1000
1026089;0;1000
1027087;0;1000
1028088;0;1000
1029086;0;1000
1030088;0;1000
1031086;0;1000
1032088;0;1000
1033105;0;1000
1034085;0;1000
1035090;0;1000
1036088;0;1000
1037090;0;1000
1038088;0;1000
1039090;0;1000
1040088;0;1000
1041090;0;1000
1042088;0;1000
1043090;0;1000
1044106;0;1000
1045090;0;1000
1046092;0;1000
1047090;0;1000
1048092;0;1000
1049090;0;1000
1050092;0;1000
1051102;0;1000
1052090;0;1000
1053090;0;1000
1054088;0;1000
1055104;0;1000
1056093;0;1000
1057086;0;1000
1058091;0;1000
1059093;0;1000
1060090;0;1000
1061091;0;1000
1062088;0;1000
1063089;0;1000
1064086;0;1000
1065090;0;1000
1066100;0;1000
1067089;0;1000
1068091;0;1000
1069088;0;1000
1070089;0;1000
1071086;0;1000
1072087;0;1000
1073093;0;1000
1074085;0;1000
1075086;0;1000
1076087;0;1000
1077105;0;1000
1078093;0;1000
1079086;0;1000
1080092;0;1000
1081085;0;1000
1082090;0;1000
1083091;0;1000
1084089;0;1000
1085093;0;1000
1086090;0;1000
1087092;0;1000
1088106;0;1000
1089087;0;1000
1090089;0;1000
1091087;0;1000
1092089;0;1000
1093087;0;1000
1094088;0;1000
1095090;0;1000
1096092;0;1000
1097090;0;1000
1098092;0;1000
1099108;0;1000
1100088;0;1000
1101091;0;1000
1102088;0;1000
1103090;0;1000
1104088;0;1000
1105085;0;1000
1106091;0;1000
1107093;0;1000
1108091;0;1000
1109093;0;1000
1110159;0;1000
1111087;0;1000
1112089;0;1000
1113087;0;1000
1114089;0;1000
1115090;0;1000
1116092;0;1000
1117089;0;1000
1118090;0;1000
1119086;0;1000
1120087;0;1000
1121085;0;1000
1122104;0;1000
1123092;0;1000
1124085;0;1000
1125085;0;1000
1126086;0;1000
1127092;0;1000
1128093;0;1000
1129091;0;1000
1130092;0;1000
1131089;0;1000
1132090;0;1000
1133101;0;1000
1134090;0;1000
1135086;0;1000
1136091;0;1000
1137093;0;1000
1138090;0;1000
1139091;0;1000
1140088;0;1000
1141089;0;1000
1142087;0;1000
1143112;0;1000
1144099;0;1000
1145091;0;1000
1146093;0;1000
1147090;0;1000
1148091;0;1000
1149088;0;1000
1150090;0;1000
1151087;0;1000
1152086;0;1000
1153089;0;1000
1154089;0;1000
1155175;0;1000
1156135;0;1000
1157113;0;1000
1158108;0;1000
1159087;0;1000
1160092;0;1000
1161092;0;1000
1162093;0;1000
1163089;0;1000
1164091;0;1000
1165087;0;1000
1166198;0;1000
1167135;0;1000
1168087;0;1000
1169093;0;1000
1170092;0;1000
1171092;0;1000
1172126;0;1000
1173089;0;1000
1174092;0;1000
1175093;0;1000
1176174;0;1000
1177089;0;1000
1178090;0;1000
1179092;0;1000
1180090;0;1000
1181092;0;1000
1182090;0;1000
1183090;0;1000
1184087;0;1000
1185091;0;1000
1186088;0;1000
1187123;0;1000
1188090;0;1000
1189090;0;1000
1190091;0;1000
1191088;0;1000
1192090;0;1000
1193087;0;1000
1194088;0;1000
1195089;0;1000
1196090;0;1000
1197087;0;1000
1198127;0;1000
1199092;0;1000
1200092;0;1000
1201085;0;1000
1202091;0;1000
1203092;0;1000
1204089;0;1000
1205085;0;1000
1206090;0;1000
1207092;0;1000
1208089;0;1000
1209121;0;1000
1210085;0;1000
1211085;0;1000
1212086;0;1000
1213092;0;1000
1214093;0;1000
1215085;0;1000
1216086;0;1000
1217092;0;1000
1218085;0;1000
1219091;0;1000
1220221;0;1000
1221085;0;1000
1222087;0;1000
1223085;0;1000
1224087;0;1000
1225088;0;1000
1226090;0;1000
1227088;0;1000
1228090;0;1000
1229088;0;1000
1230089;0;1000
1231171;0;1000
1232086;0;1000
1233089;0;1000
1234087;0;1000
1235091;0;1000
1236089;0;1000
1237091;0;1000
1238089;0;1000
1239091;0;1000
1240089;0;1000
1241091;0;1000
1242155;0;1000
1243092;0;1000
1244085;0;1000
1245086;0;1000
1246088;0;1000
1247086;0;1000
1248087;0;1000
1249092;0;1000
1250093;0;1000
1251090;0;1000
1252091;0;1000
1253105;0;1000
1254085;0;1000
1255089;0;1000
1256087;0;1000
1257088;0;1000
1258085;0;1000
1259086;0;1000
1260092;0;1000
1261093;0;1000
1262090;0;1000
1263091;0;1000
1264100;0;1000
1265092;0;1000
1266085;0;1000
1267090;0;1000
1268091;0;1000
1269088;0;1000
1270090;0;1000
1271087;0;1000
1272088;0;1000
1273100;0;1000
1274089;0;1000
1275104;0;1000
1276093;0;1000
1277085;0;1000
1278091;0;1000
1279092;0;1000
1280089;0;1000
1281091;0;1000
1282088;0;1000
1283090;0;1000
1284087;0;1000
1285092;0;1000
1286102;0;1000
1287091;0;1000
1288093;0;1000
1289091;0;1000
1290093;0;1000
1291091;0;1000
1292093;0;1000
1293091;0;1000
1294093;0;1000
1295085;0;1000
1296087;0;1000
1297103;0;1000
1298092;0;1000
1299086;0;1000
1300092;0;1000
1301085;0;1000
1302092;0;1000
1303085;0;1000
1304091;0;1000
1305088;0;1000
1306085;0;1000
1307087;0;1000
1308102;0;1000
1309091;0;1000
1310085;0;1000
1311091;0;1000
1312093;0;1000
1313091;0;1000
1314091;0;1000
1315091;0;1000
1316092;0;1000
1317089;0;1000
1318115;0;1000
1319107;0;1000
1320087;0;1000
1321089;0;1000
1322086;0;1000
1323087;0;1000
1324093;0;1000
1325088;0;1000
1326085;0;1000
1327086;0;1000
1328092;0;1000
1329149;0;1000
1330089;0;1000
1331089;0;1000
1332091;0;1000
1333088;0;1000
1334089;0;1000
1335089;0;1000
1336091;0;1000
1337088;0;1000
1338089;0;1000
1339086;0;1000
1340126;0;1000
1341085;0;1000
1342085;0;1000
1343086;0;1000
1344092;0;1000
1345087;0;1000
1346093;0;1000
1347086;0;1000
1348091;0;1000
1349093;0;1000
1350091;0;1000
1351104;0;1000
1352085;0;1000
1353087;0;1000
1354085;0;1000
1355090;0;1000
1356087;0;1000
1357089;0;1000
1358087;0;1000
1359089;0;1000
1360087;0;1000
1361089;0;1000
1362106;0;1000
1363087;0;1000
1364089;0;1000
1365090;0;1000
1366092;0;1000
1367090;0;1000
1368092;0;1000
1369090;0;1000
1370092;0;1000
1371090;0;1000
1372092;0;1000
1373103;0;1000
1374102;0;1000
1375085;0;1000
1376088;0;1000
1377085;0;1000
1378087;0;1000
1379093;0;1000
1380085;0;1000
1381090;0;1000
1382091;0;1000
1383088;0;1000
1384100;0;1000
1385092;0;1000
1386085;0;1000
1387090;0;1000
1388092;0;1000
1389089;0;1000
1390090;0;1000
1391087;0;1000
1392088;0;1000
1393086;0;1000
1394087;0;1000
1395104;0;1000
1396093;0;1000
1397086;0;1000
1398091;0;1000
1399093;0;1000
1400090;0;1000
1401091;0;1000
1402088;0;1000
1403089;0;1000
1404087;0;1000
1405105;0;1000
1406085;0;1000
1407086;0;1000
1408092;0;1000
1409085;0;1000
1410091;0;1000
1411092;0;1000
1412089;0;1000
1413090;0;1000
1414087;0;1000
1415092;0;1000
1416108;0;1000
1417088;0;1000
1418091;0;1000
1419089;0;1000
1420091;0;1000
1421088;0;1000
1422090;0;1000
1423088;0;1000
1424090;0;1000
1425092;0;1000
1426085;0;1000
1427101;0;1000
1428091;0;1000
1429093;0;1000
1430091;0;1000
1431093;0;1000
1432090;0;1000
1433093;0;1000
1434090;0;1000
1435087;0;1000
1436093;0;1000
1437086;0;1000
1438099;0;1000
1439089;0;1000
1440091;0;1000
1441089;0;1000
1442091;0;1000
1443089;0;1000
1444091;0;1000
1445091;0;1000
1446091;0;1000
1447088;0;1000
1448089;0;1000
1449103;0;1000
1450091;0;1000
1451093;0;1000
1452090;0;1000
1453091;0;1000
1454088;0;1000
1455092;0;1000
1456089;0;1000
1457091;0;1000
1458088;0;1000
1459089;0;1000
1460101;0;1000
1461090;0;1000
1462091;0;1000
1463089;0;1000
1464090;0;1000
1465091;0;1000
1466092;0;1000
1467089;0;1000
1468090;0;1000
1469087;0;1000
1470088;0;1000
1471106;0;1000
1472086;0;1000
1473088;0;1000
1474085;0;1000
1475106;0;1000
1476086;0;1000
1477087;0;1000
1478093;0;1000
1479086;0;1000
1480092;0;1000
1481085;0;1000
1482106;0;1000
1483087;0;1000
1484089;0;1000
1485090;0;1000
1486092;0;1000
1487090;0;1000
1488092;0;1000
1489090;0;1000
1490092;0;1000
1491090;0;1000
1492092;0;1000
1493108;0;1000
1494088;0;1000
1495085;0;1000
1496091;0;1000
1497085;0;1000
1498091;0;1000
1499093;0;1000
1500091;0;1000
1501093;0;1000
1502091;0;1000
1503093;0;1000
1504100;0;1000
1505093;0;1000
1506087;0;1000
1507093;0;1000
1508086;0;1000
1509093;0;1000
1510086;0;1000
1511090;0;1000
1512091;0;1000
1513088;0;1000
1514114;0;1000
1515107;0;1000
1516086;0;1000
1517088;0;1000
1518085;0;1000
1519086;0;1000
1520091;0;1000
1521093;0;1000
1522090;0;1000
1523091;0;1000
1524088;0;1000
1525117;0;1000
1526104;0;1000
1527093;0;1000
1528086;0;1000
1529092;0;1000
1530093;0;1000
1531090;0;1000
1532091;0;1000
1533088;0;1000
1534089;0;1000
1535090;0;1000
1536116;0;1000
1537106;0;1000
1538086;0;1000
1539087;0;1000
1540093;0;1000
1541085;0;1000
1542091;0;1000
1543092;0;1000
1544089;0;1000
1545085;0;1000
1546092;0;1000
1547196;0;1000
1548088;0;1000
1549086;0;1000
1550088;0;1000
1551086;0;1000
1552087;0;1000
1553085;0;1000
1554087;0;1000
1555088;0;1000
1556090;0;1000
1557088;0;1000
1558187;0;1000
1559091;0;1000
1560092;0;1000
1561086;0;1000
1562092;0;1000
1563085;0;1000
1564092;0;1000
1565088;0;1000
1566085;0;1000
1567087;0;1000
1568085;0;1000
1569121;0;1000
1570092;0;1000
1571093;0;1000
1572086;0;1000
1573093;0;1000
1574086;0;1000
1575228;0;1000
1576090;0;1000
1577091;0;1000
1578088;0;1000
1579089;0;1000
1580204;0;1000
1581093;0;1000
1582086;0;1000
1583092;0;1000
1584093;0;1000
1585085;0;1000
1586086;0;1000
1587091;0;1000
1588093;0;1000
1589090;0;1000
1590091;0;1000
1591121;0;1000
1592085;0;1000
1593086;0;1000
1594087;0;1000
1595087;0;1000
1596088;0;1000
1597085;0;1000
1598086;0;1000
1599092;0;1000
1600093;0;1000
1601091;0;1000
1602185;0;1000
1603091;0;1000
1604093;0;1000
1605085;0;1000
1606086;0;1000
1607091;0;1000
1608093;0;1000
1609090;0;1000
1610091;0;1000
1611089;0;1000
1612091;0;1000
1613103;0;1000
1614092;0;1000
1615088;0;1000
1616086;0;1000
1617088;0;1000
1618086;0;1000
1619088;0;1000
1620086;0;1000
1621088;0;1000
1622085;0;1000
1623087;0;1000
1624117;0;1000
1625093;0;1000
1626086;0;1000
1627093;0;1000
1628086;0;1000
1629092;0;1000
1630086;0;1000
1631092;0;1000
1632085;0;1000
1633092;0;1000
1634085;0;1000
1635101;0;1000
1636091;0;1000
1637093;0;1000
1638091;0;1000
1639093;0;1000
1640090;0;1000
1641092;0;1000
1642089;0;1000
1643089;0;1000
1644086;0;1000
1645090;0;1000
1646102;0;1000
1647091;0;1000
1648093;0;1000
1649090;0;1000
1650091;0;1000
1651088;0;1000
1652089;0;1000
1653087;0;1000
1654088;0;1000
1655088;0;1000
1656089;0;1000
1657106;0;1000
1658086;0;1000
1659088;0;1000
1660093;0;1000
1661086;0;1000
1662091;0;1000
1663093;0;1000
