Timestamp;speed;output
0;0;8000
1090;0;8000
2092;0;8000
3090;0;8000
4092;0;8000
5089;0;8000
6094;0;8000
7092;0;8000
8093;0;8000
9091;0;8000
10093;0;8000
11090;0;8000
12092;0;8000
13090;0;8000
14092;0;8000
15102;0;8000
16099;0;8000
17088;0;8000
18089;0;8000
19087;0;8000
20088;0;8000
21086;0;8000
22097;0;8000
23086;0;8000
24096;0;8000
25093;0;8000
26096;0;8000
27107;0;8000
28091;0;8000
29088;0;8000
30089;0;8000
31086;0;8000
32096;0;8000
33093;0;8000
34094;0;8000
35091;0;8000
36095;0;8000
37092;0;8000
38101;0;8000
39093;0;8000
40091;0;8000
41091;0;8000
42089;0;8000
43089;0;8000
44087;0;8000
45096;0;8000
46088;0;8000
47088;0;8000
48086;0;8000
49101;0;8000
50094;0;8000
51091;0;8000
52092;0;8000
53089;0;8000
54090;0;8000
55087;0;8000
56100;0;8000
57088;0;8000
58089;0;8000
59086;0;8000
60107;0;8000
61092;0;8000
62090;0;8000
63091;0;8000
64089;0;8000
65091;0;8000
66092;0;8000
67093;0;8000
68091;0;8000
69092;0;8000
70115;0;8000
71100;0;8000
72093;0;8000
73091;0;8000
74092;0;8000
75090;0;8000
76095;0;8000
77092;0;8000
78094;0;8000
79092;0;8000
80093;0;8000
81190;0;8000
82088;0;8000
83090;0;8000
84088;0;8000
85090;0;8000
86090;0;8000
87092;0;8000
88090;0;8000
89092;0;8000
90090;0;8000
91090;0;8000
92185;0;8000
93086;0;8000
94096;0;8000
95093;0;8000
96103;0;8000
97095;0;8000
98092;0;8000
99093;0;8000
100090;0;8000
101091;0;8000
102088;0;8000
103089;0;8000
104104;0;8000
105097;0;8000
106089;0;8000
107089;0;8000
108087;0;8000
109096;0;8000
110093;0;8000
111094;0;8000
112091;0;8000
113092;0;8000
114089;0;8000
115099;0;8000
116095;0;8000
117092;0;8000
118093;0;8000
119090;0;8000
120091;0;8000
121088;0;8000
122089;0;8000
123086;0;8000
124095;0;8000
125092;0;8000
126099;0;8000
127092;0;8000
128091;0;8000
129092;0;8000
130090;0;8000
131092;0;8000
132089;0;8000
133091;0;8000
134089;0;8000
135090;0;8000
136091;0;8000
137100;0;8000
138093;0;8000
139091;0;8000
140092;0;8000
141090;0;8000
142092;0;8000
143090;0;8000
144092;0;8000
145089;0;8000
146094;0;8000
147092;0;8000
148106;0;8000
149090;0;8000
150088;0;8000
151090;0;8000
152088;0;8000
153089;0;8000
154087;0;8000
155088;0;8000
156088;0;8000
157088;0;8000
158085;0;8000
159107;0;8000
160091;0;8000
161088;0;8000
162089;0;8000
163086;0;8000
164096;0;8000
165093;0;8000
166097;0;8000
167085;0;8000
168095;0;8000
169092;0;8000
170212;0;8000
171087;0;8000
172088;0;8000
173085;0;8000
174095;0;8000
175092;0;8000
176096;0;8000
177093;0;8000
178094;0;8000
179091;0;8000
180092;0;8000
181089;0;8000
182102;0;8000
183095;0;8000
184092;0;8000
185093;0;8000
186093;0;8000
187094;0;8000
188091;0;8000
189092;0;8000
190089;0;8000
191090;0;8000
192088;0;8000
193100;0;8000
194093;0;8000
195091;0;8000
196095;0;8000
197117;0;8000
198100;0;8000
199093;0;8000
200091;0;8000
201117;0;8000
202103;0;8000
203192;0;8000
204087;0;8000
205089;0;8000
206090;0;8000
207092;0;8000
208090;0;8000
209092;0;8000
210089;0;8000
211091;0;8000
212089;0;8000
213115;0;8000
214102;0;8000
215095;0;8000
216088;0;8000
217089;0;8000
218087;0;8000
219089;0;8000
220087;0;8000
221088;0;8000
222093;0;8000
223093;0;8000
224115;0;8000
225103;0;8000
226098;0;8000
227087;0;8000
228096;0;8000
229085;0;8000
230094;0;8000
231091;0;8000
232092;0;8000
233089;0;8000
234090;0;8000
235134;0;8000
236086;0;8000
237096;0;8000
238093;0;8000
239093;0;8000
240091;0;8000
241092;0;8000
242089;0;8000
243090;0;8000
244087;0;8000
245097;0;8000
246152;0;8000
247089;0;8000
248091;0;8000
249088;0;8000
250088;0;8000
251085;0;8000
252095;0;8000
253092;0;8000
254092;0;8000
255089;0;8000
256093;0;8000
257091;0;8000
258099;0;8000
259092;0;8000
260090;0;8000
261092;0;8000
262090;0;8000
263091;0;8000
264089;0;8000
265091;0;8000
266092;0;8000
267093;0;8000
268091;0;8000
269104;0;8000
270088;0;8000
271086;0;8000
272096;0;8000
273086;0;8000
274096;0;8000
275085;0;8000
276098;0;8000
277087;0;8000
278089;0;8000
279111;0;8000
280102;0;8000
281095;0;8000
282093;0;8000
283095;0;8000
284092;0;8000
285094;0;8000
286086;0;8000
287096;0;8000
288092;0;8000
289093;0;8000
290179;0;8000
291090;0;8000
292091;0;8000
293088;0;8000
294089;0;8000
295086;0;8000
296099;0;8000
297087;0;8000
298088;0;8000
299088;0;8000
300109;0;8000
301092;0;8000
302191;0;8000
303170;0;8000
304236;0;8000
305213;0;8000
306201;0;8000
307104;0;8000
308097;0;8000
309085;0;8000
310095;0;8000
311092;0;8000
312093;0;8000
313146;0;8000
314090;0;8000
315091;0;8000
316091;0;8000
317092;0;8000
318089;0;8000
319090;0;8000
320087;0;8000
321088;0;8000
322085;0;8000
323095;0;8000
324122;0;8000
325091;0;8000
326096;0;8000
327085;0;8000
328095;0;8000
329093;0;8000
330095;0;8000
331092;0;8000
332094;0;8000
333091;0;8000
334093;0;8000
335191;0;8000
336088;0;8000
337090;0;8000
338088;0;8000
339089;0;8000
340087;0;8000
341088;0;8000
342086;0;8000
343097;0;8000
344086;0;8000
345097;0;8000
346205;0;8000
347090;0;8000
348092;0;8000
349090;0;8000
350091;0;8000
351089;0;8000
352091;0;8000
353087;0;8000
354096;0;8000
355093;0;8000
356097;0;8000
357150;0;8000
358087;0;8000
359097;0;8000
360085;0;8000
361094;0;8000
362091;0;8000
363092;0;8000
364089;0;8000
365090;0;8000
366090;0;8000
367091;0;8000
368107;0;8000
369091;0;8000
370088;0;8000
371089;0;8000
372086;0;8000
373096;0;8000
374093;0;8000
375094;0;8000
376085;0;8000
377095;0;8000
378092;0;8000
379104;0;8000
380092;0;8000
381093;0;8000
382090;0;8000
383091;0;8000
384089;0;8000
385089;0;8000
386090;0;8000
387091;0;8000
388088;0;8000
389090;0;8000
390100;0;8000
391093;0;8000
392091;0;8000
393093;0;8000
394091;0;8000
395092;0;8000
396093;0;8000
397095;0;8000
398092;0;8000
399094;0;8000
400092;0;8000
401103;0;8000
402096;0;8000
403085;0;8000
404096;0;8000
405085;0;8000
406098;0;8000
407087;0;8000
408107;0;8000
409102;0;8000
410095;0;8000
411107;0;8000
412092;0;8000
413090;0;8000
414092;0;8000
415089;0;8000
416094;0;8000
417092;0;8000
418093;0;8000
419089;0;8000
420089;0;8000
421086;0;8000
422102;0;8000
423094;0;8000
424091;0;8000
425092;0;8000
426092;0;8000
427093;0;8000
428090;0;8000
429091;0;8000
430088;0;8000
431088;0;8000
432110;0;8000
433103;0;8000
434096;0;8000
435093;0;8000
436097;0;8000
437085;0;8000
438094;0;8000
439091;0;8000
440092;0;8000
441090;0;8000
442090;0;8000
443112;0;8000
444102;0;8000
445095;0;8000
446086;0;8000
447096;0;8000
448093;0;8000
449094;0;8000
450091;0;8000
451092;0;8000
452089;0;8000
453090;0;8000
454112;0;8000
455106;0;8000
456094;0;8000
457092;0;8000
458094;0;8000
459091;0;8000
460093;0;8000
461091;0;8000
462092;0;8000
463090;0;8000
464092;0;8000
465171;0;8000
466091;0;8000
467093;0;8000
468091;0;8000
469092;0;8000
470090;0;8000
471092;0;8000
472090;0;8000
473092;0;8000
474089;0;8000
475091;0;8000
476165;0;8000
477086;0;8000
478097;0;8000
479086;0;8000
480097;0;8000
481086;0;8000
482097;0;8000
483086;0;8000
484094;0;8000
485091;0;8000
486095;0;8000
487121;0;8000
488089;0;8000
489090;0;8000
490087;0;8000
491096;0;8000
492085;0;8000
493094;0;8000
494091;0;8000
495092;0;8000
496092;0;8000
497093;0;8000
498203;0;8000
499087;0;8000
500088;0;8000
501085;0;8000
502095;0;8000
503091;0;8000
504092;0;8000
505090;0;8000
506093;0;8000
507090;0;8000
508091;0;8000
509149;0;8000
510108;0;8000
511092;0;8000
512089;0;8000
513090;0;8000
514087;0;8000
515097;0;8000
516088;0;8000
517089;0;8000
518086;0;8000
519096;0;8000
520110;0;8000
521107;0;8000
522091;0;8000
523089;0;8000
524091;0;8000
525088;0;8000
526093;0;8000
527091;0;8000
528092;0;8000
529090;0;8000
530092;0;8000
531171;0;8000
532088;0;8000
533090;0;8000
534088;0;8000
535089;0;8000
536091;0;8000
537092;0;8000
538090;0;8000
539092;0;8000
540089;0;8000
541091;0;8000
542140;0;8000
543088;0;8000
544090;0;8000
